Key,Faculty,Department,Program,Level,Degree,Course code,Course number,Title,Description,Metadata,Type,Website
FAS_637,FAS,Chemistry and Biochemistry,Any science,Any level,Bachelor / Master,,,Research Internship Program by Ecole Polytechnique Federale de Lausanne,3 month research internship in Switzerland. A scholarship will be awarded to some successful candidates to cover the main costs of living. PhD students are not accepted.,Internships & exchanges,International,https://futuretudiant.epfl.ch/researchinternships/application
FAS_638,FAS,Mathematics and Statistics,Any science,Any level,Bachelor / Master,,,Research Internship Program by Ecole Polytechnique Federale de Lausanne,3 month research internship in Switzerland. A scholarship will be awarded to some successful candidates to cover the main costs of living. PhD students are not accepted.,Internships & exchanges,International,https://futuretudiant.epfl.ch/researchinternships/application
FAS_639,FAS,Physics,Any science,Any level,Bachelor / Master,,,Research Internship Program by Ecole Polytechnique Federale de Lausanne,3 month research internship in Switzerland. A scholarship will be awarded to some successful candidates to cover the main costs of living. PhD students are not accepted.,Internships & exchanges,International,https://futuretudiant.epfl.ch/researchinternships/application
FAS_640,FAS,Biology,Any program,Undergraduate,Bachelor,,,University of Tokyo Research Internship Program,6 weeks in Tokyo,Internships & exchanges,International,https://www.s.u-tokyo.ac.jp/en/utrip/apply-now/
FAS_641,FAS,Chemistry and Biochemistry,Any program,Undergraduate,Bachelor,,,University of Tokyo Research Internship Program,6 weeks in Tokyo,Internships & exchanges,International,https://www.s.u-tokyo.ac.jp/en/utrip/apply-now/
FAS_642,FAS,Physics,Any program,Undergraduate,Bachelor,,,University of Tokyo Research Internship Program,6 weeks in Tokyo,Internships & exchanges,International,https://www.s.u-tokyo.ac.jp/en/utrip/apply-now/
FAS_643,FAS,Political Science,Israel Studies,Undergraduate,Bachelor,POLI,487,Israel and the Middle East,Azrieli Institute's Summer in Israel,Field schools,International,https://www.concordia.ca/students/exchanges/field-schools/Azrieli_Institute_Summer_in_Israel.html
FAS_644,FAS,Biology,Biology,Undergraduate,Bachelor,BIO,,Biology Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_645,FAS,Biology,Any program,Undergraduate,Bachelor,,,DAAD-RISE,Internship in Germany,Internships & exchanges,International,https://www.daad.de/rise/en/rise-germany/find-an-internship/what-applicants-need-to-know/
FAS_646,FAS,Chemistry and Biochemistry,Any program,Undergraduate,Bachelor,,,DAAD-RISE,Internship in Germany,Internships & exchanges,International,https://www.daad.de/rise/en/rise-germany/find-an-internship/what-applicants-need-to-know/
FAS_647,FAS,Physics,Any program,Undergraduate,Bachelor,,,DAAD-RISE,Internship in Germany,Internships & exchanges,International,https://www.daad.de/rise/en/rise-germany/find-an-internship/what-applicants-need-to-know/
FAS_648,FAS,Chemistry and Biochemistry,Chemistry,Undergraduate,Bachelor,CHEM,,Chemistry Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_649,FAS,Chemistry and Biochemistry,Biochemistry,Undergraduate,Bachelor,CHEM,BIO,Chemistry and Biochemistry Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_650,FAS,Chemistry and Biochemistry,Chemistry,Undergraduate,Bachelor,,,Inorganic Chemistry Exchange (ICE),"Summer employment opportunities, summer research in inorganic chemistry at participating universities from coast to coast across Canada",Internships & exchanges,International,https://www.ryerson.ca/cab/ICE/
FAS_651,FAS,Chemistry and Biochemistry,Chemical sciences,Undergraduate,Bachelor,,,Reactive Intermediates Student Exchange (RISE),"Summer student exchange programme, awarded summer employment in the research group of a RISE group member at one of the participating institutions, small travel allowance",Internships & exchanges,International,http://www.risecanada.ca/
FAS_652,FAS,"Classics, Modern Languages and Linguistics",Any program,Any level,Any degree,,,Concordia in China,Educational and cultural immersion in Beijing at Communication University of China (CUC),Field schools,International,https://www.concordia.ca/students/exchanges/field-schools/china.html
FAS_653,FAS,"Classics, Modern Languages and Linguistics",Any program,Any level,Any degree,,,Concordia in Spain,"Educational and cultural immersion at the Universidade de Santiago de Compostela (USC), earn credits in Spanish language and culture courses",Field schools,International,https://www.concordia.ca/students/exchanges/field-schools/spain.html
FAS_654,FAS,Economics,Economics,Undergraduate,Bachelor,ECON,,Economics Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_655,FAS,Economics,Economics,Graduate,Master,ECON,MA,Economics MA Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_656,FAS,Études françaises,Traduction,Undergraduate,Bachelor,TRAN,E-F,Traduction anglais-francais / English-French Translation Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_657,FAS,Études françaises,Translation,Undergraduate,Bachelor,TRAN,F-E,Traduction francais-anglais / French-English Translation Co-op,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_658,FAS,Journalism,Journalism,Undergraduate,Bachelor,JOUR,,Journalism Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_659,FAS,Loyola College for Diversity and Sustainability,Any program,Undergraduate,Bachelor,LOYC,398B,Orientation to International Community Engagement,"Students develop and engage in an intervention in a community organization. Along with LOYC 490: Integrative project, this course provides the academic context to prepare students to go to Uganda with the CEED program (LOYC 398B) and to follow through with the learning when they come back (LOYC 420)",Service learning,International,
FAS_660,FAS,Loyola College for Diversity and Sustainability,"Diversity and the Contemporary World / 
Sustainability Studies",Undergraduate,Bachelor,LOYC,420,Integrative Project,"Along with LOYC 398B: Orientation to International Community Engagement, this course provides the academic context to prepare students to go to Uganda with the CEED program (LOYC 398B) and to follow through with the learning when they come back (LOYC 420)",Service learning,International,https://www.concordia.ca/artsci/loyola-college-diversity-sustainability/programs/courses.html and https:/ceedconcordia.org/en/
FAS_661,FAS,Mathematics and Statistics,Actuarial Mathematics,Undergraduate,Bachelor,MATH,ACT,Actuarial Mathematics Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_662,FAS,Mathematics and Statistics,Actuarial Finance,Undergraduate,Bachelor,MATH,ACTF,Actuarial Finance Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_663,FAS,Mathematics and Statistics,Actuarial Finance,Graduate,Master,MATH,MACF,Actuarial Finance Master's Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_664,FAS,Philosophy,Any program,Any level,Any degree,,,Student exchange,"Each year a small number of independent Philosophy majors and Master's students have the chance to study abroad for a maximum of two terms at University of Münster, Germany. Credits are transfered to students' programs of study.",Field schools,International,https://www.concordia.ca/artsci/philosophy/student-life/student-exchange.html
FAS_665,FAS,Physics,Physics,Undergraduate,Bachelor,PHYS,,Physics Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_666,FAS,Physics,Physics,Undergraduate,Bachelor,PREX,PHYS,Physics Professional Experience,Co-op placement. Please visit the Co-op Institute for more details.,Internships & exchanges,International,
FAS_667,FAS,Physics,Any program,Any level,Bachelor / Master,,,CERN - European Laboratory for Particle Physics - summer program,Summer Student Programme in Geneva,Internships & exchanges,International,http://careers.cern/students
FAS_668,FAS,Physics,Physics,Undergraduate,Bachelor,,,Institutefor Particle Physics Summer Student Programme,"Summer internship for undergraduate students in particle physics at TRIUMF in Vancouver and CERN in Geneva, Switzerland",Internships & exchanges,International,http://www.ipp.ca/programs/CERN_summer.shtml
FAS_669,FAS,Political Science,Political Science,Undergraduate,Bachelor,POLI,,Political Science Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_670,FAS,School of Irish Studies,Canadian Irish Studies,Undergraduate,Bachelor / Certificate,IRST,390,Field Studies in Ireland,Enrich learning experience in Ireland,Field schools,International,
FAS_671,FAS,Sociology and Anthropology,Anthropology,Undergraduate,Bachelor,ANTH,,Anthropology Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_672,FAS,Sociology and Anthropology,Sociology,Undergraduate,Bachelor,SOCI,,Sociology Co-op - International,Co-op placement. Please visit the Co-op Institute for more details.,Co-op programs,International,
FAS_673,FAS,Applied Human Sciences,Any program,Any level,Any degree,,,Applied Human Sciences Student Association,"The student association introduces a range of career opportunities, increases contacts within the different fields, including keeping in contact with graduates and keeps members up to date with research and studies.",Student associations & clubs,Student life,https://www.concordia.ca/artsci/applied-human-sciences/about/ahsc-community.html
FAS_674,FAS,Biology,Any program,Graduate,Master,,,Biology Graduate Student Association (BGSA),"Empower biology graduate students from all fields of biology at Concordia University with research-focused knowledge, community engagement, and academic and professional development. Run graduate-undergraduate mentorship program, seminar series, an annual Beyond Books Alumni Panel and a research symposium.",Student associations & clubs,Student life,https://bgsaconcordia.wordpress.com/
FAS_675,FAS,Biology,Any program,Undergraduate,Bachelor,,,Biology Student Association (BSA),"Improve biology undergraduate student experience through hosting social events, intellectual and interactive academic events, and by connecting students with one another. Run Concordia Journal of Biology, Concordia Galápagos Project (CGP)",Student associations & clubs,Student life,
FAS_676,FAS,Chemistry and Biochemistry,Any program,Graduate,Master,,,Chemistry and Biochemistry Graduate Research Conference,Graduate students throughout Canada and northern United States are invited to come and showcase their work and learn about the latest developments in academia and industry,Student associations & clubs,Student life,https://www.concordia.ca/artsci/chemistry/cbgrc.html
FAS_677,FAS,Chemistry and Biochemistry,Any program,Undergraduate,Bachelor,,,Concordia Undergraduate Biochemistry Chemistry & Physics Society (CUBCAPS),Concordia Undergraduate Biochemistry Chemistry & Physics Society,Student associations & clubs,Student life,https://www.facebook.com/groups/cubcaps/about/
